RUTA,FECHA,DIA SEMANA,HORA PREVIA,PARADA,ORIENTACION,HORA CAMION
2,13-11-2021,5,06:24:00,49,0,07:04:00
2,13-02-2020,3,08:06:00,28,0,08:46:00
3,22-02-2020,5,06:55:00,81,0,07:15:00
3,16-04-2020,3,14:57:00,74,1,15:17:00
3,23-06-2022,3,05:40:00,2,1,06:00:00
3,24-09-2020,3,08:02:00,6,0,08:22:00
1,28-05-2022,5,07:50:00,90,1,08:10:00
3,11-07-2021,6,11:26:00,60,1,11:46:00
3,12-05-2020,1,20:05:00,12,0,20:25:00
3,05-10-2021,1,11:08:00,62,1,11:28:00
1,22-12-2021,2,08:20:00,130,0,08:40:00
1,27-07-2021,1,20:07:00,16,0,20:27:00
1,06-05-2022,4,08:04:00,9,1,08:24:00
1,01-01-2023,6,20:07:00,111,0,20:27:00
2,26-02-2022,5,16:41:00,70,1,17:21:00
1,20-09-2021,0,14:45:00,12,0,15:05:00
2,14-06-2021,0,12:46:00,27,0,13:26:00
1,30-01-2023,0,05:39:00,81,0,05:59:00
1,19-05-2021,2,07:22:00,7,0,07:42:00
3,13-08-2022,5,16:04:00,53,1,16:24:00
2,09-09-2020,2,09:59:00,68,0,10:39:00
3,28-11-2021,6,10:55:00,49,0,11:15:00
3,15-02-2021,0,16:01:00,5,0,16:21:00
2,10-12-2022,5,05:16:00,10,1,05:56:00
3,25-04-2022,0,14:14:00,79,0,14:34:00
3,10-10-2021,6,12:26:00,38,0,12:46:00
3,29-05-2021,5,05:59:00,31,0,06:19:00
1,01-08-2020,5,08:36:00,95,1,08:56:00
3,25-02-2021,3,19:31:00,23,1,19:51:00
3,08-08-2021,6,16:52:00,77,0,17:12:00
3,15-10-2020,3,17:19:00,79,1,17:39:00
3,23-01-2021,5,20:27:00,15,0,20:47:00
2,20-12-2020,6,08:04:00,74,0,08:44:00
3,11-06-2021,4,09:47:00,39,0,10:07:00
2,26-02-2021,4,20:13:00,89,1,06:13:00
1,22-06-2020,0,09:17:00,22,1,09:37:00
2,05-01-2020,6,14:46:00,78,0,15:26:00
1,28-05-2021,4,08:50:00,67,1,09:10:00
1,12-12-2022,0,13:15:00,101,0,13:35:00
1,09-12-2021,3,08:31:00,91,1,08:51:00
3,27-04-2020,0,21:10:00,75,0,21:30:00
2,19-05-2022,3,11:58:00,67,1,12:38:00
3,11-10-2020,6,09:17:00,75,1,09:37:00
3,04-03-2022,4,22:03:00,61,0,22:23:00
1,14-09-2021,1,08:58:00,76,1,09:18:00
1,21-06-2022,1,05:44:00,56,1,06:04:00
3,14-12-2022,2,21:48:00,16,0,22:08:00
3,01-10-2022,5,15:05:00,56,1,15:25:00
1,29-04-2020,2,09:22:00,7,0,09:42:00
1,14-02-2021,6,14:58:00,32,0,15:18:00
2,16-08-2020,6,08:30:00,2,0,09:10:00
2,27-12-2022,1,14:41:00,21,0,15:21:00
3,31-05-2020,6,14:28:00,40,0,14:48:00
1,17-03-2022,3,17:09:00,44,0,17:29:00
2,06-03-2022,6,10:01:00,22,0,10:41:00
3,12-06-2021,5,19:55:00,80,0,20:15:00
2,03-11-2022,3,11:53:00,60,1,12:33:00
3,06-02-2021,5,22:22:00,6,0,22:42:00
1,05-06-2020,4,08:58:00,47,1,09:18:00
3,10-09-2021,4,15:43:00,86,1,16:03:00
2,11-02-2022,4,07:33:00,89,1,08:13:00
2,09-12-2022,4,09:53:00,60,1,10:33:00
3,27-07-2022,2,09:31:00,23,1,09:51:00
2,02-08-2020,6,14:22:00,102,0,15:02:00
3,29-03-2020,6,11:34:00,48,0,11:54:00
3,01-06-2022,2,06:04:00,53,1,06:24:00
2,20-10-2021,2,09:25:00,77,0,10:05:00
3,02-05-2022,0,20:16:00,73,1,20:36:00
2,06-09-2021,0,17:18:00,66,1,17:58:00
1,25-09-2022,6,14:11:00,46,0,14:31:00
1,04-12-2021,5,06:37:00,46,1,06:57:00
2,01-11-2021,0,07:26:00,27,0,08:06:00
1,02-07-2020,3,09:39:00,25,1,04:59:00
3,28-06-2022,1,10:34:00,48,0,10:54:00
3,19-05-2020,1,08:19:00,30,0,08:39:00
1,20-11-2020,4,06:02:00,6,1,06:22:00
2,08-01-2021,4,07:18:00,67,0,07:58:00
1,15-05-2021,5,19:48:00,17,0,20:08:00
2,15-11-2021,0,15:22:00,24,0,16:02:00
2,26-06-2020,4,19:15:00,8,1,05:15:00
1,13-12-2022,1,07:19:00,101,1,07:39:00
3,10-01-2020,4,21:50:00,43,0,22:10:00
1,02-12-2020,2,12:15:00,28,0,12:35:00
3,24-01-2021,6,17:28:00,18,1,17:48:00
2,27-02-2020,3,05:58:00,66,0,06:38:00
3,02-08-2021,0,08:50:00,21,1,09:10:00
2,29-06-2022,2,07:36:00,39,0,08:16:00
1,30-04-2021,4,19:08:00,17,0,19:28:00
3,28-02-2020,4,18:40:00,32,0,19:00:00
2,02-05-2020,5,13:56:00,12,0,14:36:00
1,21-12-2022,2,06:38:00,79,0,06:58:00
2,06-07-2021,1,16:25:00,52,0,17:05:00
2,08-12-2022,3,19:04:00,105,1,19:44:00
3,03-03-2020,1,07:47:00,69,0,08:07:00
1,24-02-2020,0,14:15:00,101,0,14:35:00
2,26-04-2022,1,07:49:00,55,0,08:29:00
3,14-06-2021,0,15:20:00,56,0,15:40:00
2,20-12-2020,6,15:43:00,104,1,16:23:00
2,11-07-2021,6,12:01:00,22,0,12:41:00
3,17-08-2020,0,16:26:00,14,1,16:46:00
3,01-08-2022,0,22:13:00,22,0,22:33:00
1,23-06-2022,3,17:04:00,89,0,17:24:00
2,10-03-2021,2,09:25:00,77,1,10:05:00
2,21-01-2021,3,07:56:00,10,0,08:36:00
1,13-08-2022,5,08:03:00,81,1,08:23:00
1,12-08-2020,2,08:04:00,109,1,08:24:00
2,08-01-2020,2,07:54:00,62,1,08:34:00
1,16-12-2021,3,10:14:00,26,0,10:34:00
1,28-08-2020,4,08:23:00,29,1,08:43:00
3,09-05-2022,0,20:26:00,60,1,20:46:00
2,27-11-2020,4,05:40:00,45,1,06:20:00
3,02-06-2020,1,05:36:00,51,0,05:56:00
3,07-02-2022,0,13:00:00,45,1,13:20:00
2,11-04-2020,5,15:58:00,66,0,16:38:00
1,21-04-2021,2,15:11:00,69,0,15:31:00
1,20-07-2022,2,08:02:00,105,1,08:22:00
1,08-01-2023,6,12:13:00,48,0,12:33:00
3,27-01-2022,3,22:43:00,9,1,23:03:00
3,24-01-2021,6,16:06:00,60,1,16:26:00
2,24-12-2021,4,18:42:00,23,1,19:22:00
3,19-08-2022,4,10:58:00,28,0,11:18:00
2,19-08-2021,3,18:19:00,42,0,18:59:00
1,15-12-2022,3,09:56:00,128,1,10:16:00
1,19-08-2021,3,06:55:00,125,1,07:15:00
1,27-10-2020,1,07:06:00,13,1,07:26:00
2,06-02-2022,6,16:01:00,70,0,16:41:00
2,01-01-2022,5,05:48:00,54,1,06:28:00
2,01-02-2020,5,14:42:00,24,0,15:22:00
3,03-01-2023,1,12:36:00,52,0,12:56:00
1,26-10-2022,2,19:40:00,83,0,20:00:00
1,31-01-2021,6,06:32:00,119,1,06:52:00
1,03-03-2022,3,16:17:00,121,0,16:37:00
3,17-04-2022,6,11:05:00,58,1,11:25:00
3,21-04-2022,3,23:31:00,45,0,05:31:00
2,01-04-2021,3,05:35:00,37,1,06:15:00
1,31-01-2023,1,08:03:00,107,1,08:23:00
3,17-10-2022,0,08:54:00,29,1,09:14:00
3,24-10-2020,5,14:40:00,80,1,15:00:00
2,11-06-2020,3,11:10:00,1,1,11:50:00
1,01-10-2020,3,05:43:00,54,1,06:03:00
3,18-02-2022,4,07:43:00,85,1,08:03:00
1,11-01-2022,1,09:36:00,45,1,09:56:00
3,26-04-2020,6,09:11:00,24,1,09:31:00
1,19-06-2022,6,06:03:00,55,1,06:23:00
2,19-08-2022,4,14:39:00,16,1,15:19:00
2,06-03-2020,4,17:17:00,65,0,17:57:00
3,14-01-2022,4,08:46:00,59,1,09:06:00
3,16-07-2020,3,11:44:00,89,1,12:04:00
2,23-12-2020,2,13:52:00,59,0,14:32:00
2,13-03-2020,4,15:21:00,21,0,16:01:00
1,16-12-2021,3,06:34:00,93,1,06:54:00
1,11-09-2021,5,11:34:00,26,0,11:54:00
1,07-08-2021,5,05:27:00,61,1,05:47:00
1,19-07-2022,1,06:26:00,41,0,06:46:00
3,18-03-2021,3,11:25:00,58,1,11:45:00
2,24-03-2020,1,12:24:00,50,1,13:04:00
2,13-03-2022,6,11:04:00,50,1,11:44:00
3,12-04-2022,1,19:12:00,21,0,19:32:00
1,26-03-2020,3,12:19:00,105,0,12:39:00
2,01-05-2020,4,08:33:00,6,1,09:13:00
3,28-07-2020,1,23:40:00,80,1,05:40:00
3,15-07-2022,4,05:57:00,27,0,06:17:00
3,31-10-2021,6,05:20:00,3,0,05:40:00
2,12-06-2020,4,09:00:00,44,1,09:40:00
2,20-01-2021,2,07:39:00,98,1,08:19:00
3,26-11-2020,3,09:03:00,9,1,09:23:00
2,02-02-2022,2,16:34:00,7,0,17:14:00
1,09-01-2023,0,07:30:00,116,1,07:50:00
3,12-01-2022,2,06:00:00,2,1,06:20:00
2,11-02-2021,3,06:32:00,4,1,07:12:00
2,14-04-2020,1,06:40:00,18,0,07:20:00
1,09-12-2020,2,08:39:00,134,1,08:59:00
3,22-11-2021,0,08:26:00,13,1,08:46:00
3,27-07-2022,2,11:56:00,26,0,12:16:00
2,20-01-2021,2,12:05:00,76,1,12:45:00
1,14-11-2021,6,19:32:00,72,0,19:52:00
3,22-12-2020,1,06:40:00,43,1,07:00:00
3,16-01-2021,5,10:50:00,65,1,11:10:00
1,31-03-2022,3,06:02:00,6,1,06:22:00
3,07-12-2020,0,10:48:00,16,0,11:08:00
2,19-06-2021,5,07:02:00,103,1,07:42:00
2,18-03-2022,4,20:09:00,83,0,06:09:00
3,02-12-2022,4,13:22:00,48,1,13:42:00
1,25-12-2021,5,18:36:00,118,0,18:56:00
2,17-01-2020,4,13:59:00,68,1,14:39:00
1,08-11-2022,1,16:19:00,105,0,16:39:00
3,23-07-2022,5,09:08:00,16,1,09:28:00
1,02-07-2020,3,09:28:00,34,1,09:48:00
1,10-07-2022,6,07:04:00,57,1,07:24:00
3,12-09-2020,5,22:06:00,13,1,22:26:00
3,23-08-2021,0,12:43:00,61,0,13:03:00
1,29-12-2022,3,05:47:00,61,1,06:07:00
3,12-05-2022,3,05:46:00,59,1,06:06:00
3,13-10-2020,1,21:53:00,47,0,22:13:00
1,23-12-2021,3,17:41:00,6,0,18:01:00
1,22-10-2021,4,14:59:00,125,0,15:19:00
3,10-06-2021,3,18:18:00,76,1,18:38:00
2,22-02-2020,5,15:56:00,10,1,16:36:00
3,16-03-2022,2,20:57:00,37,1,21:17:00
1,27-01-2022,3,09:55:00,29,0,10:15:00
1,15-05-2021,5,09:05:00,11,1,09:25:00
3,27-01-2020,0,08:26:00,67,0,08:46:00
3,28-05-2020,3,16:03:00,93,0,16:23:00
3,06-02-2020,3,21:12:00,46,0,21:32:00
3,17-07-2020,4,15:05:00,57,1,15:25:00
1,27-07-2022,2,08:50:00,67,1,09:10:00
2,13-04-2021,1,19:07:00,53,1,19:47:00
1,24-02-2020,0,09:22:00,85,0,09:42:00
3,29-10-2022,5,11:08:00,40,0,11:28:00
3,28-11-2021,6,08:51:00,67,1,09:11:00
1,28-04-2021,2,05:02:00,7,1,05:22:00
2,19-07-2021,0,06:52:00,88,1,07:32:00
1,01-04-2022,4,06:27:00,111,0,06:47:00
2,05-08-2022,4,14:54:00,36,1,15:34:00
1,06-02-2022,6,08:57:00,22,1,09:17:00
1,26-02-2021,4,18:11:00,115,0,18:31:00
1,30-01-2020,3,15:30:00,96,0,15:50:00
1,24-08-2020,0,13:02:00,38,0,13:22:00
1,12-04-2021,0,14:08:00,17,0,14:28:00
2,12-11-2020,3,11:22:00,72,1,12:02:00
3,08-01-2021,4,15:14:00,29,1,15:34:00
2,05-02-2021,4,13:26:00,79,0,14:06:00
1,28-06-2021,0,09:57:00,129,1,10:17:00
1,26-01-2021,1,12:04:00,39,0,12:24:00
2,16-02-2021,1,14:24:00,105,1,15:04:00
2,31-03-2022,3,18:36:00,64,1,19:16:00
3,06-05-2020,2,15:24:00,64,0,15:44:00
2,21-01-2023,5,08:46:00,28,0,09:26:00
3,01-10-2022,5,19:30:00,44,0,19:50:00
2,03-10-2021,6,08:02:00,23,0,08:42:00
2,08-02-2021,0,19:00:00,44,1,19:40:00
3,11-04-2022,0,10:42:00,59,0,11:02:00
2,07-07-2022,3,19:57:00,65,1,05:57:00
2,18-02-2022,4,10:44:00,74,1,11:24:00
1,21-05-2020,3,07:49:00,113,0,08:09:00
3,11-01-2022,1,07:19:00,41,1,07:39:00
1,12-07-2020,6,07:53:00,49,0,08:13:00
2,10-03-2021,2,17:18:00,14,1,17:58:00
3,04-12-2020,4,10:34:00,70,1,10:54:00
2,31-07-2020,4,14:53:00,34,1,15:33:00
2,25-11-2020,2,17:20:00,19,0,18:00:00
2,05-12-2020,5,05:52:00,58,1,06:32:00
1,28-09-2020,0,18:51:00,22,0,19:11:00
1,24-03-2022,3,09:03:00,109,0,09:23:00
2,14-04-2020,1,08:11:00,86,1,08:51:00
3,18-01-2022,1,10:10:00,21,1,10:30:00
1,02-01-2023,0,09:16:00,74,1,09:36:00
3,27-09-2021,0,22:18:00,54,0,22:38:00
2,16-04-2021,4,19:38:00,96,0,20:18:00
2,03-11-2021,2,10:32:00,4,1,11:12:00
2,16-02-2021,1,07:33:00,89,1,08:13:00
1,23-08-2021,0,10:58:00,33,0,11:18:00
2,11-10-2022,1,09:33:00,90,1,10:13:00
3,05-10-2021,1,16:41:00,57,0,17:01:00
2,21-04-2022,3,10:01:00,22,1,10:41:00
1,26-10-2021,1,13:50:00,20,0,14:10:00
3,16-01-2020,3,09:11:00,76,0,09:31:00
3,03-01-2020,4,13:02:00,48,1,13:22:00
2,06-12-2021,0,10:36:00,11,1,11:16:00
1,06-02-2020,3,06:28:00,63,1,06:48:00
2,10-05-2021,0,09:49:00,55,1,10:29:00
2,04-03-2021,3,05:43:00,48,0,06:23:00
2,05-07-2022,1,06:16:00,39,1,06:56:00
3,12-07-2020,6,20:21:00,57,0,20:41:00
3,08-01-2023,6,19:29:00,72,0,19:49:00
1,26-08-2021,3,14:15:00,28,0,14:35:00
2,02-03-2020,0,08:40:00,19,0,09:20:00
3,22-01-2020,2,05:23:00,51,1,05:43:00
3,31-10-2021,6,18:49:00,41,0,19:09:00
1,28-09-2021,1,07:42:00,53,1,08:02:00
1,05-03-2020,3,09:15:00,28,0,09:35:00
1,29-09-2022,3,06:10:00,16,1,06:30:00
3,07-02-2020,4,12:59:00,41,1,13:19:00
3,10-01-2023,1,21:50:00,43,0,22:10:00
2,15-04-2021,3,15:00:00,99,1,15:40:00
3,17-02-2021,2,12:24:00,88,1,12:44:00
1,17-03-2020,1,14:38:00,80,0,14:58:00
1,26-04-2021,0,06:33:00,39,1,06:53:00
2,04-11-2021,3,17:16:00,64,1,17:56:00
1,16-06-2020,1,19:39:00,82,0,19:59:00
2,08-09-2021,2,10:37:00,65,1,11:17:00
2,12-03-2021,4,12:44:00,74,1,13:24:00
1,14-01-2021,3,13:33:00,98,0,13:53:00
2,09-03-2021,1,09:57:00,65,0,10:37:00
1,27-05-2021,3,07:44:00,57,1,08:04:00
1,20-01-2023,4,13:59:00,127,0,14:19:00
2,17-08-2020,0,11:49:00,55,1,12:29:00
3,29-05-2022,6,19:20:00,80,1,19:40:00
1,08-07-2021,3,16:48:00,66,0,17:08:00
2,30-03-2020,0,14:18:00,41,0,14:58:00
3,02-02-2020,6,10:45:00,13,0,11:05:00
3,27-01-2021,2,19:26:00,13,1,19:46:00
3,29-03-2020,6,07:50:00,21,1,08:10:00
2,21-02-2021,6,09:26:00,79,1,10:06:00
1,10-01-2023,1,14:27:00,16,0,14:47:00
3,16-05-2020,5,13:47:00,61,1,14:07:00
2,08-05-2020,4,18:59:00,42,1,19:39:00
3,20-04-2022,2,19:36:00,83,0,19:56:00
2,06-04-2022,2,14:02:00,71,0,14:42:00
2,15-11-2021,0,14:56:00,39,0,15:36:00
2,30-01-2022,6,09:56:00,11,1,10:36:00
1,05-03-2021,4,17:21:00,84,0,17:41:00
2,25-12-2022,6,10:24:00,105,0,11:04:00
3,07-03-2020,5,05:21:00,3,1,05:41:00
2,16-05-2022,0,19:12:00,58,1,19:52:00
3,17-07-2020,4,22:50:00,66,1,23:10:00
2,27-11-2022,6,06:51:00,30,1,07:31:00
3,06-12-2020,6,10:16:00,26,0,10:36:00
2,05-04-2022,1,08:51:00,30,1,09:31:00
1,15-06-2021,1,13:22:00,37,0,13:42:00
3,29-09-2022,3,11:53:00,27,1,12:13:00
2,09-07-2022,5,09:20:00,69,1,10:00:00
2,26-05-2022,3,16:41:00,21,0,17:21:00
1,16-09-2020,2,05:24:00,56,1,05:44:00
3,11-01-2020,5,10:58:00,38,1,11:18:00
1,01-03-2022,1,06:16:00,96,1,06:36:00
2,16-12-2021,3,16:19:00,98,0,16:59:00
1,09-06-2022,3,08:45:00,12,1,09:05:00
2,23-03-2020,0,18:56:00,39,0,19:36:00
3,07-08-2022,6,11:58:00,40,1,12:18:00
2,28-04-2021,2,09:43:00,104,0,10:23:00
3,08-07-2022,4,08:20:00,3,0,08:40:00
2,21-08-2022,6,17:16:00,10,0,17:56:00
1,05-11-2021,4,19:10:00,45,0,19:30:00
3,24-07-2020,4,21:09:00,20,1,21:29:00
1,16-02-2020,6,07:45:00,58,1,08:05:00
3,30-07-2021,4,10:03:00,51,1,10:23:00
2,13-12-2021,0,08:21:00,46,0,09:01:00
1,03-08-2022,2,09:29:00,35,1,09:49:00
1,18-06-2021,4,20:20:00,56,0,20:40:00
2,14-05-2021,4,18:46:00,79,0,19:26:00
3,19-07-2021,0,05:26:00,60,1,05:46:00
1,15-12-2020,1,11:48:00,65,0,12:08:00
3,01-01-2020,2,06:48:00,18,1,07:08:00
3,18-01-2020,5,11:30:00,75,0,11:50:00
3,12-08-2021,3,09:22:00,7,1,09:42:00
1,07-03-2020,5,10:02:00,105,1,10:22:00
3,10-01-2020,4,23:29:00,63,1,05:29:00
2,16-04-2020,3,08:02:00,72,0,08:42:00
3,13-07-2022,2,17:44:00,87,1,18:04:00
1,24-12-2021,4,07:13:00,71,1,07:33:00
2,18-11-2020,2,14:36:00,12,1,15:16:00
2,11-08-2020,1,17:50:00,56,1,18:30:00
1,07-07-2022,3,07:24:00,82,1,07:44:00
1,29-03-2021,0,09:08:00,114,1,09:28:00
3,19-10-2021,1,20:41:00,4,1,21:01:00
2,30-07-2022,5,16:44:00,26,0,17:24:00
1,05-01-2020,6,17:37:00,78,0,17:57:00
3,02-04-2021,4,06:01:00,46,1,06:21:00
2,15-10-2021,4,17:45:00,51,1,18:25:00
3,25-10-2022,1,11:19:00,31,0,11:39:00
3,11-04-2021,6,08:21:00,3,1,08:41:00
2,03-04-2020,4,09:58:00,14,1,10:38:00
2,03-07-2022,6,18:44:00,75,0,19:24:00
2,30-01-2021,5,10:24:00,50,1,11:04:00
3,27-06-2020,5,09:49:00,64,1,10:09:00
2,02-07-2020,3,12:11:00,31,1,12:51:00
3,20-11-2020,4,11:55:00,71,1,12:15:00
2,24-03-2021,2,10:19:00,43,0,10:59:00
2,15-03-2020,6,19:10:00,56,0,19:50:00
3,10-06-2020,2,11:25:00,65,0,11:45:00
3,24-05-2022,1,11:54:00,48,0,12:14:00
3,02-12-2022,4,07:33:00,22,0,07:53:00
3,02-04-2020,3,21:44:00,10,1,22:04:00
1,13-12-2021,0,04:52:00,23,0,05:12:00
1,28-08-2022,6,07:00:00,26,1,07:20:00
2,09-08-2020,6,07:33:00,90,0,08:13:00
2,13-12-2020,6,09:02:00,103,0,09:42:00
2,14-08-2022,6,15:24:00,26,0,16:04:00
1,30-09-2020,2,10:35:00,125,1,10:55:00
3,24-01-2020,4,13:06:00,59,1,13:26:00
3,26-11-2020,3,18:19:00,30,0,18:39:00
2,31-01-2021,6,19:13:00,60,0,19:53:00
2,15-09-2022,3,07:11:00,57,1,07:51:00
2,23-10-2020,4,10:29:00,55,0,11:09:00
3,29-12-2022,3,22:35:00,50,0,22:55:00
2,01-03-2021,0,15:09:00,55,0,15:49:00
1,08-12-2022,3,12:19:00,81,0,12:39:00
2,27-12-2020,6,09:04:00,49,1,09:44:00
1,11-06-2020,3,09:29:00,35,1,09:49:00
1,02-12-2021,3,06:36:00,128,1,06:56:00
1,24-10-2020,5,06:24:00,56,1,06:44:00
2,31-12-2021,4,10:41:00,21,0,11:21:00
2,22-02-2021,0,17:56:00,11,0,18:36:00
3,25-08-2020,1,22:54:00,70,1,23:14:00
1,10-01-2023,1,06:15:00,76,0,06:35:00
1,27-08-2021,4,08:56:00,126,1,09:16:00
2,30-11-2021,1,06:25:00,51,0,07:05:00
1,02-09-2020,2,19:02:00,58,0,19:22:00
2,05-10-2022,2,06:19:00,43,1,06:59:00
2,02-08-2020,6,09:35:00,37,0,10:15:00
2,07-01-2022,4,13:31:00,30,0,14:11:00
3,25-09-2022,6,18:58:00,77,1,19:18:00
1,26-11-2022,5,06:18:00,132,1,06:38:00
1,29-08-2022,0,08:43:00,109,0,09:03:00
2,18-02-2021,3,06:09:00,83,0,06:49:00
3,10-10-2021,6,07:04:00,63,0,07:24:00
3,05-08-2022,4,14:23:00,8,0,14:43:00
2,26-03-2022,5,10:14:00,36,0,10:54:00
3,04-05-2022,2,09:55:00,82,0,10:15:00
3,29-09-2021,2,13:01:00,57,0,13:21:00
3,16-08-2020,6,15:23:00,94,0,15:43:00
3,15-01-2022,5,10:13:00,22,0,10:33:00
1,31-10-2022,0,05:05:00,11,1,05:25:00
2,13-06-2020,5,13:05:00,52,1,13:45:00
3,18-10-2021,0,15:36:00,34,1,15:56:00
1,16-01-2023,0,10:06:00,60,1,05:26:00
1,28-01-2023,5,05:56:00,95,1,06:16:00
1,28-05-2021,4,07:39:00,25,1,07:59:00
2,28-07-2020,1,08:41:00,70,1,09:21:00
3,14-06-2020,6,15:01:00,57,0,15:21:00
1,21-04-2021,2,09:23:00,55,1,09:43:00
2,24-03-2020,1,16:32:00,4,1,17:12:00
2,13-05-2020,2,14:41:00,70,0,15:21:00
3,13-07-2021,1,15:01:00,58,0,15:21:00
1,20-10-2022,3,09:25:00,110,1,09:45:00
1,30-07-2022,5,14:30:00,20,0,14:50:00
2,15-02-2022,1,12:45:00,76,1,13:25:00
1,13-03-2020,4,18:08:00,112,0,18:28:00
3,19-07-2021,0,12:28:00,71,0,12:48:00
3,20-07-2022,2,07:53:00,26,1,08:13:00
2,20-07-2022,2,15:22:00,71,1,16:02:00
3,22-11-2020,6,08:58:00,38,1,09:18:00
3,01-12-2020,1,18:01:00,4,0,18:21:00
3,05-07-2022,1,12:15:00,71,1,12:35:00
3,10-12-2021,4,23:02:00,35,0,23:22:00
1,14-12-2021,1,12:28:00,18,0,12:48:00
3,08-11-2021,0,16:24:00,52,1,16:44:00
3,09-11-2020,0,14:42:00,7,1,15:02:00
2,23-07-2022,5,07:39:00,42,1,08:19:00
2,29-10-2020,3,15:54:00,62,0,16:34:00
3,21-09-2021,1,22:03:00,9,0,22:23:00
2,15-04-2020,2,09:32:00,87,0,10:12:00
3,04-08-2021,2,20:56:00,83,0,21:16:00
2,04-08-2021,2,12:19:00,98,0,12:59:00
2,22-08-2021,6,10:23:00,48,1,11:03:00
1,10-03-2020,1,06:33:00,116,0,06:53:00
2,26-02-2020,2,15:45:00,52,0,16:25:00
3,18-01-2022,1,22:10:00,44,0,22:30:00
2,05-04-2022,1,13:59:00,17,1,14:39:00
3,10-09-2022,5,21:39:00,42,1,21:59:00
1,19-09-2021,6,06:57:00,22,1,07:17:00
2,21-07-2020,1,19:43:00,104,0,20:23:00
1,31-07-2020,4,08:40:00,50,1,09:00:00
3,10-07-2021,5,14:24:00,96,0,14:44:00
2,05-09-2021,6,18:46:00,78,1,19:26:00
1,22-06-2022,2,07:46:00,13,1,08:06:00
2,08-05-2020,4,06:13:00,89,1,06:53:00
2,21-11-2021,6,08:59:00,43,0,09:39:00
3,26-04-2021,0,11:22:00,7,1,11:42:00
3,08-05-2022,6,07:27:00,68,0,07:47:00
2,16-09-2022,4,17:54:00,61,0,18:34:00
1,09-09-2020,2,09:42:00,86,0,10:02:00
3,22-09-2022,3,19:03:00,62,0,19:23:00
1,13-10-2022,3,20:58:00,123,0,21:18:00
2,05-12-2022,0,06:32:00,59,1,07:12:00
1,11-03-2020,2,13:07:00,15,0,13:27:00
2,19-11-2022,5,18:51:00,30,0,19:31:00
1,13-07-2021,1,18:26:00,14,0,18:46:00
2,08-01-2020,2,11:20:00,19,1,12:00:00
2,31-03-2021,2,07:36:00,38,1,08:16:00
2,29-04-2020,2,11:56:00,64,1,12:36:00
1,13-04-2021,1,20:35:00,76,0,20:55:00
3,26-02-2022,5,23:43:00,62,0,05:43:00
2,19-06-2020,4,07:55:00,63,1,08:35:00
3,19-10-2020,0,10:03:00,9,1,10:23:00
2,14-09-2022,2,17:24:00,26,1,18:04:00
3,03-01-2022,0,20:59:00,55,0,21:19:00
1,05-01-2021,1,08:51:00,115,0,09:11:00
2,20-01-2023,4,20:12:00,87,0,06:12:00
3,04-05-2021,1,08:20:00,1,1,08:40:00
1,31-07-2022,6,07:32:00,70,1,07:52:00
3,07-08-2020,4,05:41:00,46,1,06:01:00
2,27-05-2020,2,20:10:00,84,1,06:10:00
1,01-06-2022,2,19:03:00,59,0,19:23:00
3,02-05-2022,0,06:40:00,89,0,07:00:00
1,31-03-2021,2,07:32:00,119,1,07:52:00
3,03-02-2022,3,10:42:00,82,1,11:02:00
2,07-05-2022,5,06:53:00,35,0,07:33:00
2,09-10-2021,5,18:56:00,94,0,19:36:00
1,24-06-2021,3,13:01:00,4,0,13:21:00
2,23-05-2020,5,10:20:00,100,0,11:00:00
2,24-07-2022,6,10:39:00,16,0,11:19:00
1,19-08-2020,2,07:19:00,24,1,07:39:00
2,03-01-2023,1,14:42:00,23,1,15:22:00
1,04-10-2021,0,09:40:00,106,0,10:00:00
2,14-07-2020,1,12:59:00,42,0,13:39:00
2,22-11-2020,6,11:56:00,11,0,12:36:00
1,26-01-2021,1,08:50:00,114,0,09:10:00
3,19-06-2022,6,23:31:00,76,0,23:51:00
3,12-03-2020,3,10:12:00,46,0,10:32:00
2,09-01-2023,0,08:15:00,93,0,08:55:00
1,29-02-2020,5,06:25:00,111,1,06:45:00
1,30-09-2021,3,18:21:00,132,0,18:41:00
3,20-03-2022,6,17:38:00,76,1,17:58:00
3,13-08-2020,3,05:24:00,54,1,05:44:00
2,30-01-2020,3,07:11:00,3,0,07:51:00
3,16-01-2023,0,10:02:00,8,1,10:22:00
1,08-10-2021,4,08:05:00,111,1,08:25:00
2,30-01-2020,3,09:14:00,7,0,09:54:00
2,26-09-2022,0,11:36:00,94,0,12:16:00
3,17-01-2021,6,21:08:00,17,1,21:28:00
1,06-01-2021,2,15:27:00,15,0,15:47:00
2,04-11-2020,2,07:03:00,104,0,07:43:00
2,17-11-2021,2,13:40:00,45,0,14:20:00
1,19-12-2022,0,06:59:00,25,1,07:19:00
2,09-06-2022,3,10:07:00,80,0,10:47:00
2,22-04-2021,3,17:52:00,59,1,18:32:00
2,21-05-2022,5,18:46:00,79,0,19:26:00
2,03-08-2021,1,16:14:00,36,1,16:54:00
2,17-03-2020,1,14:40:00,19,0,15:20:00
1,18-09-2020,4,09:01:00,4,1,09:21:00
2,09-05-2022,0,10:02:00,72,1,10:42:00
1,06-08-2022,5,10:14:00,72,1,05:34:00
3,19-01-2023,3,09:09:00,64,1,09:29:00
1,22-08-2021,6,06:28:00,64,1,06:48:00
